Year,Country,Ciprofloxacin,cip_sr,Antibiotic
2013,58,16.0,1,0
2013,58,32.0,1,0
2006,58,16.0,1,0
2012,58,8.0,1,0
2012,58,8.0,1,0
2012,58,8.0,1,0
2001,58,0.016,0,0
2002,58,0.0169,0,0
2002,58,0.016,0,0
2013,58,8.0,1,0
2013,58,16.0,1,0
2000,58,0.25,0,0
2011,58,16.0,1,0
2012,58,16.0,1,0
2011,58,16.0,1,0
2011,58,16.0,1,0
2012,58,16.0,1,0
2012,58,16.0,1,0
2012,58,16.0,1,0
2012,58,16.0,1,0
2012,58,16.0,1,0
2012,58,16.0,1,0
2012,58,16.0,1,0
2013,58,16.0,1,0
2012,58,16.0,1,0
2011,58,8.0,1,0
2011,58,16.0,1,0
2011,58,16.0,1,0
2012,58,16.0,1,0
2011,58,16.0,1,0
2011,58,16.0,1,0
2011,58,0.015,0,0
2011,58,16.0,1,0
2011,58,16.0,1,0
2011,58,16.0,1,0
2012,58,16.0,1,0
2011,58,16.0,1,0
2011,58,16.0,1,0
2011,58,16.0,1,0
2011,58,16.0,1,0
2011,58,16.0,1,0
2011,58,16.0,1,0
2011,58,8.0,1,0
2011,58,8.0,1,0
2012,58,16.0,1,0
2013,58,16.0,1,0
2012,58,16.0,1,0
2012,58,16.0,1,0
2005,58,16.0,1,0
2011,58,16.0,1,0
2011,58,16.0,1,0
2011,58,16.0,1,0
2011,58,16.0,1,0
2012,58,16.0,1,0
2011,58,16.0,1,0
2012,58,16.0,1,0
2012,58,16.0,1,0
2013,58,16.0,1,0
2013,58,16.0,1,0
2013,58,16.0,1,0
2013,58,16.0,1,0
2005,58,8.0,1,0
2006,58,16.0,1,0
2012,58,8.0,1,0
2013,58,16.0,1,0
2011,58,16.0,1,0
2011,58,16.0,1,0
2012,58,16.0,1,0
2012,58,16.0,1,0
2011,58,8.0,1,0
2012,58,8.0,1,0
2006,58,16.0,1,0
2011,58,0.015,0,0
2012,58,32.0,1,0
2012,58,16.0,1,0
2013,58,2.0,1,0
2013,58,8.0,1,0
2011,58,32.0,1,0
2011,58,32.0,1,0
2012,58,16.0,1,0
2013,58,16.0,1,0
2013,58,8.0,1,0
2011,58,0.015,0,0
2012,58,16.0,1,0
2012,58,16.0,1,0
2005,58,16.0,1,0
2011,58,16.0,1,0
2011,58,16.0,1,0
2011,58,16.0,1,0
2011,58,16.0,1,0
2011,58,8.0,1,0
2011,58,16.0,1,0
2011,58,16.0,1,0
2011,58,16.0,1,0
2011,58,16.0,1,0
2011,58,16.0,1,0
2011,58,8.0,1,0
2011,58,16.0,1,0
2011,58,16.0,1,0
2011,58,16.0,1,0
2012,58,16.0,1,0
2012,58,8.0,1,0
2012,58,16.0,1,0
2012,58,16.0,1,0
2013,58,16.0,1,0
2011,58,0.015,0,0
2011,58,16.0,1,0
2011,58,32.0,1,0
2011,58,16.0,1,0
2011,58,4.0,1,0
2011,58,16.0,1,0
2011,58,16.0,1,0
2011,58,16.0,1,0
2011,58,16.0,1,0
2011,58,8.0,1,0
2011,58,16.0,1,0
2011,58,32.0,1,0
2011,58,32.0,1,0
2012,58,16.0,1,0
2012,58,16.0,1,0
2012,58,16.0,1,0
2012,58,16.0,1,0
2012,58,16.0,1,0
2012,58,16.0,1,0
2012,58,16.0,1,0
2012,58,16.0,1,0
2012,58,16.0,1,0
2012,58,16.0,1,0
2013,58,16.0,1,0
2013,58,8.0,1,0
2013,58,16.0,1,0
2013,58,16.0,1,0
2013,58,16.0,1,0
2011,58,16.0,1,0
2011,58,16.0,1,0
2011,58,16.0,1,0
2011,58,16.0,1,0
2012,58,16.0,1,0
2012,58,16.0,1,0
2012,58,16.0,1,0
2011,58,16.0,1,0
2011,58,16.0,1,0
2011,58,32.0,1,0
2011,58,8.0,1,0
2011,58,16.0,1,0
2011,58,16.0,1,0
2011,58,16.0,1,0
2012,58,16.0,1,0
2012,58,16.0,1,0
2013,58,16.0,1,0
2013,58,16.0,1,0
2013,58,16.0,1,0
2013,58,16.0,1,0
2011,58,16.0,1,0
2011,58,0.004,0,0
2012,58,0.004,0,0
2006,58,4.0,1,0
2011,58,16.0,1,0
2011,58,0.004,0,0
2007,58,16.0,1,0
2007,58,16.0,1,0
2007,58,16.0,1,0
2007,58,16.0,1,0
2007,58,0.008,0,0
2007,58,8.0,1,0
2007,58,16.0,1,0
2007,58,0.008,0,0
2008,58,16.0,1,0
2008,58,16.0,1,0
2007,58,0.008,0,0
2007,58,0.125,0,0
2007,58,0.008,0,0
2007,58,0.008,0,0
2007,58,0.008,0,0
2007,58,0.008,0,0
2007,58,0.008,0,0
2007,58,32.0,1,0
2007,58,16.0,1,0
2007,58,8.0,1,0
2007,58,4.0,1,0
2008,58,0.03,0,0
2008,58,0.015,0,0
2007,58,16.0,1,0
2007,58,16.0,1,0
2007,58,16.0,1,0
2007,58,0.015,0,0
2007,58,0.015,0,0
2007,58,0.015,0,0
2007,58,0.015,0,0
2007,58,0.008,0,0
2007,58,16.0,1,0
2007,58,16.0,1,0
2007,58,16.0,1,0
2007,58,16.0,1,0
2007,58,0.008,0,0
2007,58,16.0,1,0
2007,58,0.015,0,0
2007,58,16.0,1,0
2008,58,6.0,1,0
2007,58,8.0,1,0
2007,58,16.0,1,0
2007,58,4.0,1,0
2007,58,8.0,1,0
2007,58,0.008,0,0
2008,58,16.0,1,0
2008,58,16.0,1,0
2007,58,8.0,1,0
2007,58,4.0,1,0
2007,58,16.0,1,0
2008,58,16.0,1,0
2008,58,16.0,1,0
2007,58,16.0,1,0
2007,58,8.0,1,0
2007,58,16.0,1,0
2008,58,16.0,1,0
2007,58,16.0,1,0
2007,58,0.008,0,0
2007,58,0.008,0,0
2008,58,16.0,1,0
2008,58,16.0,1,0
2008,58,8.0,1,0
2008,58,16.0,1,0
2008,58,0.008,0,0
2007,58,0.008,0,0
2007,58,0.008,0,0
2007,58,32.0,1,0
2007,58,4.0,1,0
2007,58,8.0,1,0
2007,58,4.0,1,0
2007,58,4.0,1,0
2007,58,4.0,1,0
2007,58,16.0,1,0
2007,58,16.0,1,0
2007,58,2.0,1,0
2009,58,0.015,0,0
2004,58,2.0,1,0
2012,58,0.015,0,0
2001,58,0.008,0,0
2000,58,0.06,0,0
2004,58,2.0,1,0
2004,58,16.0,1,0
2010,42,0.016,0,0
2010,42,0.008,0,0
2011,42,0.004,0,0
2011,42,0.023,0,0
2011,30,32.0,1,0
2012,39,0.004,0,0
2012,39,0.004,0,0
2012,39,0.006,0,0
2011,49,0.5,0,0
2011,55,0.002,0,0
2011,55,0.002,0,0
2012,57,16.0,1,0
2010,5,0.008,0,0
2011,5,32.0,1,0
2011,5,64.0,1,0
2011,5,32.0,1,0
2011,5,32.0,1,0
2011,15,0.003,0,0
2011,15,32.0,1,0
2011,15,32.0,1,0
2011,15,0.008,0,0
2011,43,32.0,1,0
2012,15,32.0,1,0
2012,15,32.0,1,0
2012,15,32.0,1,0
2012,15,32.0,1,0
2013,22,0.006,0,0
2013,15,32.0,1,0
2013,15,32.0,1,0
1990,10,0.004,0,0
1991,10,0.008,0,0
1999,58,0.004,0,0
2001,3,4.0,1,0
2003,33,32.0,1,0
2007,54,0.125,0,0
1992,3,2.0,1,0
1996,3,32.0,1,0
2007,25,32.0,1,0
2011,52,0.004,0,0
2009,33,32.0,1,0
2010,19,32.0,1,0
2004,58,4.0,1,0
2004,58,8.0,1,0
2004,58,16.0,1,0
2001,58,0.004,0,0
2004,58,8.0,1,0
2010,58,32.0,1,0
2010,58,32.0,1,0
2009,58,4.0,1,0
2009,58,4.0,1,0
2010,58,8.0,1,0
2009,58,4.0,1,0
2010,58,16.0,1,0
2015,38,0.004,0,0
2015,38,0.008,0,0
2015,38,4.0,1,0
2015,38,0.004,0,0
2015,38,4.0,1,0
2015,38,0.002,0,0
2015,38,4.0,1,0
2015,38,4.0,1,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,4.0,1,0
2015,38,4.0,1,0
2015,38,0.002,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,4.0,1,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,4.0,1,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,4.0,1,0
2015,38,0.004,0,0
2015,38,1.0,0,0
2015,38,4.0,1,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,2.0,1,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.008,0,0
2015,38,0.008,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,8.0,1,0
2015,38,4.0,1,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,4.0,1,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,8.0,1,0
2015,38,0.004,0,0
2015,38,8.0,1,0
2015,38,4.0,1,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,0.008,0,0
2015,38,4.0,1,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,8.0,1,0
2015,38,0.004,0,0
2015,38,0.008,0,0
2015,38,0.002,0,0
2015,38,0.06,0,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,0.004,0,0
2015,38,8.0,1,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,4.0,1,0
2015,38,0.002,0,0
2015,38,8.0,1,0
2015,38,0.002,0,0
2015,38,4.0,1,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,4.0,1,0
2015,38,0.002,0,0
2015,38,2.0,1,0
2015,38,4.0,1,0
2015,38,0.002,0,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,4.0,1,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,4.0,1,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,0.004,0,0
2015,38,8.0,1,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,4.0,1,0
2015,38,8.0,1,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,8.0,1,0
2015,38,0.002,0,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,4.0,1,0
2015,38,2.0,1,0
2015,38,4.0,1,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,0.004,0,0
2015,38,4.0,1,0
2015,38,0.016,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,4.0,1,0
2015,38,8.0,1,0
2015,38,8.0,1,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,8.0,1,0
2015,38,0.002,0,0
2015,38,4.0,1,0
2015,38,0.002,0,0
2015,38,0.004,0,0
2015,38,8.0,1,0
2015,38,8.0,1,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,4.0,1,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,2.0,1,0
2015,38,4.0,1,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,4.0,1,0
2015,38,4.0,1,0
2015,38,0.004,0,0
2015,38,2.0,1,0
2015,38,0.008,0,0
2015,38,0.004,0,0
2015,38,2.0,1,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,1.0,0,0
2015,38,8.0,1,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,0.004,0,0
2015,38,2.0,1,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,8.0,1,0
2015,38,0.004,0,0
2015,38,1.0,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,8.0,1,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,4.0,1,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,8.0,1,0
2015,38,0.004,0,0
2015,38,4.0,1,0
2015,38,8.0,1,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,0.004,0,0
2015,38,4.0,1,0
2015,38,0.002,0,0
2015,38,2.0,1,0
2015,38,2.0,1,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,2.0,1,0
2015,38,0.002,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,4.0,1,0
2015,38,0.002,0,0
2015,38,4.0,1,0
2015,38,0.002,0,0
2015,38,8.0,1,0
2015,38,8.0,1,0
2015,38,2.0,1,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,8.0,1,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,4.0,1,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,4.0,1,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,8.0,1,0
2015,38,0.002,0,0
2015,38,8.0,1,0
2015,38,0.004,0,0
2015,38,8.0,1,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,4.0,1,0
2015,38,0.008,0,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,4.0,1,0
2015,38,4.0,1,0
2015,38,0.002,0,0
2015,38,2.0,1,0
2015,38,4.0,1,0
2015,38,8.0,1,0
2015,38,8.0,1,0
2015,38,0.002,0,0
2015,38,8.0,1,0
2015,38,0.002,0,0
2015,38,4.0,1,0
2015,38,0.004,0,0
2015,38,4.0,1,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,4.0,1,0
2015,38,8.0,1,0
2015,38,0.002,0,0
2015,38,2.0,1,0
2015,38,2.0,1,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,2.0,1,0
2015,38,4.0,1,0
2015,38,2.0,1,0
2015,38,0.002,0,0
2015,38,8.0,1,0
2015,38,8.0,1,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,4.0,1,0
2015,38,8.0,1,0
2015,38,0.002,0,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,8.0,1,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,4.0,1,0
2015,38,4.0,1,0
2015,38,4.0,1,0
2015,38,4.0,1,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,4.0,1,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,0.004,0,0
2015,38,8.0,1,0
2015,38,2.0,1,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,4.0,1,0
2015,38,4.0,1,0
2015,38,0.002,0,0
2015,38,4.0,1,0
2015,38,4.0,1,0
2015,38,4.0,1,0
2015,38,0.004,0,0
2015,38,4.0,1,0
2015,38,0.004,0,0
2015,38,8.0,1,0
2015,38,0.008,0,0
2015,38,0.008,0,0
2015,38,0.004,0,0
2015,38,4.0,1,0
2015,38,8.0,1,0
2015,38,4.0,1,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,4.0,1,0
2015,38,0.004,0,0
2015,38,0.016,0,0
2015,38,0.002,0,0
2015,38,2.0,1,0
2015,38,8.0,1,0
2015,38,4.0,1,0
2015,38,0.002,0,0
2015,38,0.004,0,0
2015,38,4.0,1,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,4.0,1,0
2015,38,0.008,0,0
2015,38,8.0,1,0
2015,38,0.002,0,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,0.004,0,0
2015,38,2.0,1,0
2015,38,4.0,1,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,0.002,0,0
2015,38,2.0,1,0
2015,38,0.004,0,0
2015,38,0.002,0,0
2015,38,0.004,0,0
2015,38,8.0,1,0
2015,38,0.004,0,0
